score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
23.197643,5,94.51231397621547,1.33417107638175,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.0,4.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
23.197643,5,94.51231397621547,1.33417107638175,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.0,4.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
23.197643,5,94.51231397621547,1.33417107638175,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.0,4.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.68179,5,93.39016823427028,1.330203459521397,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.68179,5,93.39016823427028,1.330203459521397,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.68179,5,93.39016823427028,1.330203459521397,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.130839,5,92.17873716270799,1.3259201528482778,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.130839,5,92.17873716270799,1.3259201528482778,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
22.130839,5,92.17873716270799,1.3259201528482778,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.979623,5,91.84384381666939,1.3247360566685253,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.0,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.979623,5,91.84384381666939,1.3247360566685253,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.0,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.979623,5,91.84384381666939,1.3247360566685253,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.0,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.712482,5,91.24963802174727,1.3226350987961852,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,3.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.712482,5,91.24963802174727,1.3226350987961852,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,3.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
