score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-1000000000.0,1,59.3,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.06,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,60.47,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.3,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,62.03,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,2.5,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,51.86,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,50.69,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,48.34,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,59.11,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,57.35,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,53.83,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,61.07,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,68.32,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,67.73,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,66.56,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,68.32,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,1,67.73,inf,100.0,0.0,15m,50,200,0.8,2.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
